代码,买入日期,3日收益%,5日收益%,10日收益%
515800,2024-09-13,1.37,6.09,36.89
515800,2024-11-26,2.11,3.12,4.33
515800,2025-01-03,0.0,-1.54,1.03
515800,2025-01-06,0.41,-1.24,1.96
515800,2025-04-07,4.78,5.86,6.62
510170,2011-04-26,-0.75,-4.62,-4.49
510170,2011-04-27,-0.25,-4.4,-5.78
510170,2011-04-28,-2.18,-3.46,-2.43
510170,2011-05-06,1.46,1.06,1.59
510170,2011-09-05,1.28,-0.57,-2.14
510170,2011-09-30,-0.15,0.15,-9.23
510170,2011-10-10,1.07,0.46,-6.85
510170,2011-10-11,3.12,-0.93,-1.25
510170,2011-10-18,-5.66,-0.31,2.36
510170,2011-10-19,-3.47,1.26,3.31
510170,2011-10-20,3.26,3.91,7.49
510170,2011-10-21,7.0,9.17,12.0
510170,2011-12-13,-4.77,-5.65,-8.3
510170,2011-12-14,-3.78,-5.41,-6.49
510170,2011-12-15,0.75,-1.13,-2.08
510170,2012-03-07,4.85,2.43,5.5
510170,2012-03-30,2.38,2.72,6.29
510170,2012-06-25,-3.51,-1.58,-4.22
510170,2012-06-26,-1.06,-0.53,-4.25
510170,2012-06-27,-0.18,0.36,-3.03
510170,2012-06-28,2.37,0.73,2.0
510170,2012-08-29,0.0,-0.78,7.03
510170,2012-10-29,2.34,2.73,0.78
510170,2012-11-28,-2.49,1.25,4.57
510170,2012-11-29,-1.26,2.53,4.63
510170,2013-04-15,-0.84,0.84,-3.97
510170,2013-06-13,-0.68,-2.74,-15.07
510170,2013-06-14,-0.46,-5.26,-14.19
510170,2013-06-24,-5.1,-3.83,-5.87
510170,2013-06-25,-0.27,-1.06,-2.39
510170,2013-06-27,0.0,2.69,6.99
510170,2013-10-28,-0.51,-0.51,-2.3
510170,2013-10-29,1.04,1.56,-0.52
510170,2014-01-08,-1.76,-1.18,-1.18
510170,2014-04-28,0.0,-0.32,5.1
510170,2014-10-23,1.6,3.73,5.87
510170,2015-06-23,-6.36,-8.82,-30.35
510170,2015-06-29,-6.85,-12.72,-7.18
510170,2015-07-01,-9.01,-26.19,-12.59
510170,2015-07-03,-21.09,-4.55,-2.55
510170,2015-07-06,-10.84,6.36,1.5
510170,2015-07-07,8.92,13.9,12.66
510170,2015-07-08,31.11,18.43,29.95
510170,2015-08-25,-0.22,-0.22,-1.34
510170,2015-08-26,9.0,6.33,7.79
510170,2016-01-07,0.96,0.96,-5.77
510170,2016-01-13,1.75,1.25,-8.5
510170,2016-01-28,7.71,8.26,9.92
510170,2016-01-29,6.2,5.92,12.68
510170,2016-05-10,0.52,-1.05,1.31
510170,2016-05-18,3.24,2.7,6.22
510170,2018-02-09,4.4,6.71,5.45
510170,2018-02-12,5.87,7.55,4.82
510170,2018-03-27,0.62,0.21,0.21
510170,2018-07-05,3.71,3.47,2.23
510170,2018-10-18,1.6,1.33,5.33
510170,2018-12-19,0.27,-3.23,0.27
510170,2019-04-25,-4.13,-10.09,-10.78
510170,2019-04-26,-9.77,-9.07,-8.14
510170,2019-04-29,-7.33,-8.51,-4.96
510170,2019-04-30,-6.46,-5.98,-5.74
510170,2019-05-06,-0.26,0.0,0.52
510170,2019-05-07,0.26,-0.77,2.3
510170,2019-09-27,0.5,1.0,-2.24
510170,2020-01-23,-5.39,-4.22,3.04
510170,2020-02-03,3.05,6.6,14.97
510170,2020-03-12,-6.31,-7.28,-4.85
510170,2020-03-13,-3.47,-4.71,-3.47
510170,2020-03-16,-2.05,-4.36,-1.28
510170,2020-03-17,-0.52,-1.3,0.52
510170,2020-03-23,5.09,3.22,8.04
510170,2020-08-12,2.82,4.89,0.19
510170,2021-03-09,4.34,3.1,-0.47
510170,2021-03-10,4.98,3.89,-2.8
510170,2021-03-24,3.37,3.53,6.89
510170,2021-10-13,6.65,4.43,3.22
510170,2022-01-27,4.5,7.53,8.51
510170,2022-01-28,7.64,9.0,11.34
510170,2022-03-15,6.42,8.89,10.25
510170,2022-09-19,3.18,-1.14,-3.52
510170,2022-09-28,0.59,2.25,0.24
510170,2022-10-21,-1.67,-3.11,0.96
510170,2023-04-24,0.35,0.83,0.12
510170,2023-05-26,-1.62,0.75,-0.37
510170,2023-05-29,-1.25,0.25,-0.25
510170,2023-06-26,1.67,5.91,6.03
510170,2023-10-23,2.17,2.93,1.91
510170,2023-12-15,-1.65,0.13,2.28
510170,2023-12-19,1.54,1.42,5.66
510170,2023-12-20,2.32,2.71,5.68
510170,2024-01-18,-2.35,2.09,-1.43
510170,2024-01-22,5.53,5.66,-0.27
510170,2024-02-05,8.38,10.14,12.57
510170,2024-06-17,0.23,-1.94,1.03
510170,2024-06-24,-0.81,3.03,0.58
510170,2024-07-24,-0.37,2.44,-0.12
510170,2024-07-25,0.5,3.47,0.87
510170,2024-09-06,-2.43,-2.82,5.38
510170,2024-09-10,-0.91,1.96,12.27
510170,2025-04-07,7.55,9.56,10.06
510170,2025-11-24,0.87,3.83,4.97
512990,2015-06-19,1.32,-10.79,-17.24
512990,2015-06-29,-3.95,-7.24,2.38
512990,2015-07-03,-13.48,4.74,6.83
512990,2015-08-03,3.78,11.07,11.16
512990,2015-08-24,-4.39,-0.94,2.09
512990,2015-08-25,10.92,7.67,11.96
512990,2015-11-30,3.18,2.31,2.22
512990,2015-12-01,2.03,0.97,2.22
512990,2016-01-13,-3.14,-1.73,-9.43
512990,2016-01-14,-0.44,-3.05,-10.34
512990,2016-01-15,1.8,0.11,-5.05
512990,2016-01-27,-0.48,-0.12,5.5
512990,2016-01-28,2.18,3.52,7.16
512990,2016-05-13,-1.25,-0.68,-0.79
512990,2016-05-19,1.03,0.57,4.25
512990,2016-12-14,-0.4,0.0,-0.9
512990,2016-12-15,0.0,0.6,-1.4
512990,2017-12-01,-0.85,-0.77,-0.85
512990,2017-12-07,0.95,1.56,2.34
512990,2018-02-07,-3.79,-1.81,-0.17
512990,2018-02-08,-0.79,1.14,1.75
512990,2018-02-09,4.69,6.62,6.34
512990,2018-06-19,0.39,-1.06,-3.86
512990,2018-06-21,-0.68,-3.49,-5.23
512990,2018-07-05,3.17,3.58,2.76
512990,2018-08-06,3.65,3.85,-0.31
512990,2019-05-08,-0.09,1.49,-0.65
512990,2020-03-16,-3.21,-4.81,-1.18
512990,2020-03-17,-0.77,-1.7,-0.09
512990,2020-03-18,-2.51,2.42,1.21
512990,2020-03-19,0.7,2.97,4.01
512990,2021-02-24,-0.38,0.0,-8.14
512990,2021-03-08,0.41,-1.22,-0.58
512990,2021-03-09,3.26,1.72,0.77
512990,2021-07-27,1.37,3.44,6.13
512990,2022-03-07,-1.81,-3.75,-2.0
512990,2022-03-08,1.17,-5.91,-0.86
512990,2022-03-09,-0.44,-1.63,1.31
512990,2022-03-15,5.7,5.37,2.69
512990,2022-04-21,-5.7,-2.65,-2.19
512990,2022-09-01,0.57,0.31,-2.77
512990,2022-09-26,-0.13,-2.58,0.66
512990,2022-12-23,1.87,1.8,5.14
512990,2023-04-24,0.19,0.97,0.06
512990,2023-05-29,-0.8,0.27,0.2
512990,2023-10-23,1.68,3.87,5.18
512990,2023-12-15,-1.48,-0.52,1.85
512990,2024-07-08,2.11,2.4,3.28
512990,2024-08-06,0.0,-0.29,-0.52
512990,2024-09-13,1.17,5.37,35.51
512990,2024-11-26,1.97,3.25,4.39
512990,2025-01-03,0.32,-1.29,1.16
512990,2025-01-06,0.32,-1.29,1.75
512990,2025-01-13,2.42,3.08,3.41
510370,2021-03-09,3.17,1.73,0.58
510370,2021-03-25,3.31,3.6,2.24
510370,2021-07-27,-0.39,1.77,3.83
510370,2021-07-28,1.86,1.96,2.55
510370,2022-03-08,-0.22,-2.98,-1.99
510370,2022-03-09,1.92,-1.24,0.57
510370,2022-03-16,1.37,1.83,1.26
510370,2022-04-25,1.36,3.72,2.85
510370,2022-04-26,3.99,1.62,3.11
510370,2022-09-21,-1.56,-0.24,-1.68
510370,2022-09-22,0.48,-1.21,-3.14
510370,2022-10-10,1.01,3.4,2.89
510370,2022-10-28,3.72,5.72,7.05
510370,2023-03-10,0.47,0.47,0.95
510370,2023-08-18,-2.04,-2.76,-0.48
510370,2023-08-21,-1.22,1.46,1.94
510370,2023-08-22,-1.34,0.97,1.58
510370,2023-08-24,1.97,1.48,0.49
510370,2023-08-25,2.1,2.35,2.22
510370,2023-12-15,-1.09,0.0,2.74
510370,2024-06-21,-0.39,-0.39,-1.18
510370,2024-06-24,-0.39,0.13,-1.58
510370,2024-07-08,2.27,2.41,3.74
510370,2024-08-06,-0.27,-0.27,-0.54
510370,2024-09-10,-0.99,0.14,11.13
510370,2024-09-11,-0.71,0.42,22.6
510370,2024-11-26,1.77,2.95,3.66
510370,2025-01-03,-0.48,-1.32,1.2
510370,2025-01-06,0.12,-1.32,1.44
510370,2025-11-18,-2.55,-1.87,-0.49
510370,2025-11-24,1.21,2.83,3.54
515070,2020-03-18,-4.61,-0.81,-6.69
515070,2020-03-30,5.05,6.9,4.08
515070,2020-03-31,4.19,7.21,4.19
515070,2020-05-25,0.82,5.2,4.38
515070,2020-09-09,0.24,-0.48,0.24
515070,2020-09-10,3.55,2.81,0.66
515070,2020-11-26,1.39,2.37,0.08
515070,2020-12-10,-0.81,-1.96,-5.22
515070,2021-02-05,5.5,7.77,1.92
515070,2021-03-10,-1.63,-0.91,-0.73
515070,2021-09-16,1.1,0.59,1.1
515070,2022-01-28,0.59,-1.43,1.51
515070,2022-02-07,1.7,-0.09,5.87
515070,2022-03-29,1.06,-2.22,-7.16
515070,2022-04-07,-4.85,-5.04,-7.52
515070,2022-04-08,-5.01,-4.11,-8.32
515070,2022-04-11,1.16,2.95,-9.69
515070,2022-04-25,-0.12,3.38,3.97
515070,2022-04-26,8.36,5.82,7.39
515070,2022-07-12,-0.85,2.03,1.39
515070,2022-07-13,1.5,3.11,2.36
515070,2022-08-26,-1.23,-0.56,-1.45
515070,2022-09-19,-0.71,-3.68,-9.85
515070,2022-09-23,-0.85,-2.31,-0.49
515070,2022-09-26,0.62,-6.4,2.83
515070,2022-12-20,-0.7,0.93,3.6
515070,2022-12-21,1.64,0.35,6.92
515070,2023-04-25,-2.56,-6.39,-7.67
515070,2023-04-26,-0.53,-0.09,-3.37
515070,2023-04-27,-0.9,1.26,-3.88
515070,2023-05-12,-0.92,2.49,2.68
515070,2023-08-11,-4.06,-6.08,-10.32
515070,2023-09-18,-2.17,0.62,3.0
515070,2023-09-20,2.74,4.11,6.22
515070,2023-10-20,-0.76,0.33,2.5
515070,2023-10-23,0.66,3.75,7.17
515070,2023-10-24,2.21,3.21,9.3
515070,2024-01-05,-4.64,-3.85,-5.32
515070,2024-01-08,0.46,-2.09,-5.92
515070,2024-01-09,-0.93,-2.45,-2.91
515070,2024-01-10,0.0,-2.37,-1.07
515070,2024-01-31,-3.94,5.91,17.45
515070,2024-04-09,-0.44,-2.94,-3.92
515070,2024-04-10,2.46,3.46,2.12
515070,2024-04-23,6.8,9.75,6.92
515070,2024-07-25,0.0,2.86,-5.37
515070,2024-08-07,-1.2,-0.96,-0.96
515070,2024-11-26,5.05,4.6,5.87
515070,2025-01-06,2.87,0.09,4.63
515070,2025-03-03,6.99,4.63,2.91
515070,2025-03-25,-0.57,-1.14,-11.77
515070,2025-04-08,7.87,7.77,8.35
515910,2021-07-26,-1.52,-1.17,-0.23
515910,2021-07-27,-1.08,3.13,5.66
515910,2021-07-28,0.71,1.19,2.73
515910,2022-03-07,-0.28,-2.97,-1.98
515910,2022-03-08,1.43,-6.0,-1.71
515910,2022-03-09,-1.01,-2.45,0.14
515910,2022-03-29,3.98,1.53,3.06
515910,2022-04-26,5.27,1.92,4.15
515910,2022-10-25,-1.64,1.8,4.58
515910,2023-03-09,-0.73,-2.77,-1.02
515910,2023-03-16,0.9,1.8,2.54
515910,2023-04-25,1.09,-0.31,-2.65
515910,2023-05-08,-0.78,-0.31,-0.31
515910,2023-05-09,-1.88,-0.78,-1.41
515910,2023-05-11,-0.16,-1.26,-2.05
515910,2023-05-12,0.32,0.64,-1.44
515910,2023-05-29,-1.96,-1.47,-1.47
515910,2023-08-15,-1.52,-2.2,-1.02
515910,2023-08-16,-1.53,-3.4,0.0
515910,2023-08-23,2.11,3.52,4.58
515910,2023-12-20,2.33,1.74,2.13
515910,2024-01-31,0.0,7.32,11.51
515910,2024-06-20,-2.07,-2.48,-6.4
515910,2024-07-02,-1.94,-3.24,-0.22
515910,2024-07-03,-3.27,-2.61,2.18
515910,2024-07-04,-1.1,1.77,3.97
515910,2024-10-17,5.45,5.86,5.86
515910,2024-11-18,0.95,-2.65,0.95
515910,2025-01-02,-0.79,-1.18,-0.99
515910,2025-01-03,0.0,-1.6,0.6
515910,2025-04-07,3.43,3.22,3.0
515910,2025-10-13,0.8,-0.32,5.57
515910,2025-10-14,0.49,4.57,8.32
515910,2025-11-18,-2.54,-1.59,1.43
515330,2020-03-16,-3.1,-5.24,-1.28
515330,2020-03-17,-1.08,-2.37,0.0
515330,2020-03-18,-3.28,2.29,0.76
515330,2020-03-19,0.22,2.65,3.42
515330,2021-03-08,0.53,-0.91,-0.84
515330,2021-03-09,3.51,2.03,0.62
515330,2021-06-16,0.15,0.98,2.5
515330,2021-07-27,1.04,3.61,5.7
515330,2022-01-07,0.32,-1.74,-0.79
515330,2022-01-26,-1.54,-1.29,-2.18
515330,2022-02-14,1.51,1.76,0.33
515330,2022-03-07,-1.74,-4.27,-2.53
515330,2022-03-08,0.44,-5.95,-0.98
515330,2022-03-09,-1.44,-2.6,0.72
515330,2022-04-21,-5.03,-2.47,-2.28
515330,2022-09-19,-1.43,-2.28,-5.14
515330,2022-10-24,-0.1,-3.29,3.7
515330,2023-04-25,1.69,1.22,-0.75
515330,2023-04-26,1.7,2.36,1.04
515330,2023-12-07,1.08,-0.86,-1.73
515330,2024-06-11,0.0,0.1,-1.95
515330,2024-06-12,-0.1,-0.21,-1.44
515330,2024-06-13,0.62,-0.31,-1.55
515330,2024-06-21,-0.42,-0.73,-1.35
515330,2024-06-24,-0.42,0.1,-1.78
515330,2024-06-25,0.1,0.52,-0.42
515330,2024-09-13,1.36,6.0,42.19
515330,2025-01-03,0.0,-1.32,0.56
515330,2025-01-06,0.28,-1.23,1.51
515330,2025-04-07,3.98,4.78,5.67
515390,2020-03-16,-2.54,-5.19,-1.1
515390,2020-03-17,-1.22,-2.21,-1.0
515390,2020-03-18,-2.94,2.37,1.02
515390,2020-03-23,4.66,4.31,7.45
515390,2021-03-08,0.87,-0.79,-0.63
515390,2021-03-09,3.3,2.01,1.13
515390,2021-07-27,1.37,3.87,6.12
515390,2021-11-10,1.57,1.57,2.28
515390,2022-01-06,-0.39,-1.1,0.24
515390,2022-03-07,-1.56,-4.08,-1.99
515390,2022-03-08,1.33,-6.38,-0.35
515390,2022-03-09,-0.98,-1.7,1.34
515390,2022-04-21,-5.38,-2.17,-1.79
515390,2022-04-26,6.18,3.09,5.28
515390,2022-09-05,0.65,2.3,-2.12
515390,2022-09-19,-1.51,-2.26,-5.09
515390,2022-10-11,3.08,3.08,-2.49
515390,2023-04-26,1.78,2.52,1.12
515390,2023-12-06,0.85,-0.75,-2.67
515390,2024-04-12,2.6,1.88,3.02
515390,2024-06-12,0.0,-0.1,-1.32
515390,2024-09-13,1.34,6.15,41.5
515390,2024-11-26,1.93,2.76,4.14
515390,2025-01-03,0.19,-1.12,0.93
515390,2025-01-06,0.28,-1.22,1.59
515390,2025-04-07,4.34,5.13,5.82
515390,2025-11-24,1.16,2.48,3.64
510800,2018-03-26,0.32,-1.3,1.08
510800,2018-03-28,0.88,0.88,0.77
510800,2018-04-17,0.11,3.37,0.9
510800,2018-06-27,-2.49,-3.31,-0.47
510800,2018-06-28,-1.44,-2.04,2.51
510800,2018-07-04,4.41,2.94,3.43
510800,2018-12-21,-0.99,-0.62,0.0
510800,2019-03-26,4.74,6.42,10.0
510800,2019-05-07,-0.81,-3.04,-2.43
510800,2019-05-08,-0.93,0.72,-1.34
510800,2019-05-09,1.05,3.38,-0.32
510800,2019-11-22,0.65,-0.83,0.37
510800,2020-03-17,-2.17,-1.77,0.1
510800,2020-03-18,-3.1,2.1,1.5
510800,2020-03-23,4.96,4.86,7.64
510800,2021-03-08,0.69,-0.96,-1.65
510800,2021-03-09,2.37,1.67,-0.7
510800,2021-03-25,2.92,3.41,1.42
510800,2021-07-27,0.15,3.07,5.21
510800,2022-03-07,-1.76,-4.15,-3.04
510800,2022-03-08,0.08,-7.62,-1.38
510800,2022-03-09,-1.56,-2.63,0.41
510800,2022-08-01,-1.25,-0.5,0.25
510800,2022-08-03,2.06,0.86,3.17
510800,2022-10-31,3.82,7.63,10.14
510800,2023-03-10,0.35,-0.26,0.61
510800,2023-05-26,-2.61,-0.54,-0.36
510800,2023-05-29,-1.9,-0.72,-0.09
510800,2023-05-30,0.36,-0.64,0.82
510800,2023-10-23,1.04,1.99,3.6
510800,2024-04-12,2.55,2.27,3.59
510800,2024-06-12,-0.28,-0.09,-0.55
510800,2024-06-13,0.09,0.0,-0.56
510800,2024-08-07,0.28,-0.28,1.23
510800,2024-09-04,-1.45,-2.12,-1.35
510800,2024-09-10,-1.17,0.0,12.52
510800,2024-09-11,0.0,0.79,17.81
510800,2024-09-12,0.89,1.38,28.43
510800,2024-09-13,1.39,6.63,33.37
510800,2025-01-13,1.02,1.1,1.19
512640,2015-02-02,1.17,1.41,3.75
512640,2015-05-18,4.72,10.34,5.92
512640,2015-07-03,-3.33,13.9,6.84
512640,2015-08-21,-13.78,-4.35,-4.74
512640,2015-08-24,4.26,6.57,8.59
512640,2015-08-25,14.29,16.61,15.53
512640,2015-11-30,6.86,3.52,6.38
512640,2016-01-12,-2.54,-0.76,-8.46
512640,2016-01-28,2.46,2.74,4.57
512640,2016-12-22,0.06,0.3,0.36
512640,2017-08-11,1.91,3.93,6.52
512640,2018-02-08,-3.68,-1.86,-2.57
512640,2018-02-09,2.46,5.19,1.93
512640,2018-02-12,4.23,4.92,2.35
512640,2018-03-26,1.27,0.39,3.03
512640,2018-05-30,-0.47,-2.23,-8.86
512640,2018-06-26,-3.87,-0.75,4.56
512640,2018-06-28,-0.64,0.19,5.15
512640,2018-07-02,2.25,0.51,5.92
512640,2018-07-03,2.4,0.91,6.95
512640,2018-12-25,2.71,3.16,8.58
512640,2019-01-02,5.19,8.35,14.27
512640,2019-05-09,2.0,3.57,2.0
512640,2020-01-23,-7.5,-5.76,-3.77
512640,2020-02-03,3.34,6.03,8.49
512640,2020-03-17,-1.66,-3.59,0.44
512640,2020-03-18,-3.6,1.18,2.25
512640,2020-03-19,0.23,3.39,3.85
512640,2020-07-17,4.38,-1.7,0.0
512640,2020-07-27,1.84,3.68,5.17
512640,2020-09-04,-0.76,-0.66,2.65
512640,2020-09-07,-0.53,0.1,3.69
512640,2021-03-09,2.33,3.38,0.59
512640,2021-04-14,0.94,1.13,-0.61
512640,2021-07-27,-0.68,0.73,4.99
512640,2021-10-29,-1.24,-2.43,0.64
512640,2022-03-08,-0.16,-7.01,0.8
512640,2022-03-09,-0.91,-1.4,1.67
512640,2022-07-15,2.45,1.54,1.37
512640,2022-08-02,1.28,0.52,2.27
512640,2022-08-03,2.12,0.76,4.71
512640,2022-09-28,-1.57,-0.82,-2.21
512640,2022-09-29,-0.77,-0.35,-1.18
512640,2022-10-24,-0.8,-3.69,0.25
512640,2022-10-25,-2.17,-0.81,0.93
512640,2023-02-17,2.14,1.32,2.75
512640,2023-05-25,0.67,0.0,3.52
512640,2023-08-21,-0.11,3.04,2.4
512640,2023-10-09,0.75,-0.16,-3.17
512640,2023-10-24,1.11,0.44,1.94
512640,2023-11-29,-0.23,-2.06,-1.89
512640,2024-08-07,-0.06,0.06,2.33
512640,2025-01-03,1.1,-0.37,1.51
512700,2018-02-09,0.58,4.07,-0.7
512700,2018-02-12,4.48,5.77,0.47
512700,2018-03-26,1.64,-0.5,3.66
512700,2018-03-27,1.14,-0.89,2.41
512700,2018-06-27,-3.37,-3.08,1.03
512700,2018-06-28,-1.92,-1.63,4.88
512700,2018-08-15,1.42,1.7,5.96
512700,2018-12-20,-2.11,-2.11,0.28
512700,2018-12-21,-1.0,-0.14,0.57
512700,2018-12-24,-0.71,-2.14,2.14
512700,2018-12-26,-1.29,2.3,4.02
512700,2019-03-25,-0.6,5.66,8.78
512700,2019-03-26,4.38,7.19,9.14
512700,2019-05-08,-1.53,-0.35,-0.71
512700,2019-05-09,0.48,2.41,1.09
512700,2019-08-06,2.36,2.58,2.13
512700,2019-11-22,0.82,-0.31,0.21
512700,2020-01-23,-5.76,-4.63,-4.12
512700,2020-02-03,5.25,4.56,8.89
512700,2020-03-16,-6.72,-7.06,-1.14
512700,2020-03-17,-2.99,-3.22,-1.26
512700,2020-03-18,-3.77,1.77,1.06
512700,2020-03-19,2.81,6.72,5.49
512700,2020-07-24,0.52,-0.1,2.31
512700,2020-07-27,0.0,0.95,3.58
512700,2020-09-07,0.61,0.31,2.64
512700,2021-03-10,5.44,4.75,1.81
512700,2021-07-27,-0.95,-0.29,3.9
512700,2021-07-28,-0.57,-1.89,4.06
512700,2021-08-05,5.41,5.89,6.57
512700,2021-09-16,-2.01,-2.92,2.92
512700,2021-11-08,2.5,2.5,0.74
512700,2022-03-08,-0.09,-7.84,-0.47
512700,2022-03-09,-1.33,-2.65,0.47
512700,2022-03-15,7.49,8.0,8.2
512700,2022-05-09,-0.39,0.19,0.78
512700,2022-07-15,2.19,1.0,0.7
512700,2022-08-03,1.75,0.21,2.26
512700,2022-10-24,-1.1,-3.73,-0.88
512700,2022-10-25,-2.09,-1.76,-0.77
512700,2022-10-26,-2.56,-0.67,0.33
512700,2023-03-10,0.4,0.5,0.5
512700,2024-03-13,0.37,0.27,3.11
512700,2024-03-14,-0.46,1.19,1.74
512700,2024-09-05,-1.02,-2.45,0.68
512700,2025-09-16,-2.02,-1.64,-3.8
512700,2025-09-17,-2.79,-1.52,-3.56
512700,2025-09-18,0.58,-0.39,-1.23
510210,2011-05-25,-1.88,0.0,-1.61
510210,2011-07-25,1.64,0.27,-8.74
510210,2011-08-02,-2.74,-8.77,-3.56
510210,2011-08-03,-7.99,-7.16,-4.68
510210,2011-08-09,3.6,5.71,1.2
510210,2011-08-19,0.0,3.56,-0.59
510210,2011-09-05,1.55,-0.62,-1.86
510210,2011-09-26,-0.98,-3.28,3.28
510210,2011-10-10,6.78,6.78,-0.68
510210,2011-12-13,-2.87,-2.87,-6.81
510210,2011-12-14,-0.73,-3.27,-4.36
510210,2011-12-15,1.5,-1.87,-1.12
510210,2012-03-29,3.21,3.21,5.0
510210,2012-03-30,1.42,2.49,7.47
510210,2012-05-28,4.42,3.4,0.0
510210,2012-06-06,0.34,1.37,0.68
510210,2012-11-28,-0.87,6.49,10.39
510210,2012-11-29,0.88,6.17,11.45
510210,2013-06-07,-2.52,-3.96,-17.27
510210,2013-06-13,-3.99,-6.88,-16.3
510210,2013-06-24,1.76,1.76,3.52
510210,2014-04-29,0.0,-3.83,-2.68
510210,2015-02-02,5.31,2.17,2.17
510210,2015-06-29,0.0,-2.35,1.91
510210,2015-07-08,34.76,20.39,32.04
510210,2015-08-24,-8.76,-3.81,-1.14
510210,2015-08-25,10.33,9.01,13.63
510210,2015-09-29,7.04,13.01,15.57
510210,2016-01-13,-0.63,-2.52,-7.13
510210,2016-01-29,0.47,1.89,6.15
510210,2016-05-10,0.0,0.67,-1.34
510210,2016-12-15,3.16,2.57,2.96
510210,2017-09-25,2.86,3.53,0.84
510210,2017-12-26,1.7,4.59,3.4
510210,2018-07-04,-0.2,-3.02,-1.81
510210,2018-07-11,-0.21,1.24,4.98
510210,2018-10-15,3.6,5.62,0.45
510210,2019-04-29,-5.57,-8.8,-3.95
510210,2019-05-07,0.95,-1.52,-0.38
510210,2019-05-08,0.39,2.5,0.19
510210,2019-08-05,-0.38,1.69,4.52
510210,2019-08-06,1.73,2.69,6.33
510210,2020-01-23,-5.47,-2.91,-0.34
510210,2020-03-18,-2.74,2.01,0.18
510210,2021-03-10,2.49,3.15,0.26
510210,2021-03-25,3.03,3.43,2.11
510210,2021-07-27,-0.39,1.57,4.84
510210,2021-07-28,3.43,3.17,5.68
510210,2021-11-03,-0.37,-0.25,0.37
510210,2022-01-25,-2.26,0.75,0.88
510210,2022-03-08,-0.26,-8.53,-2.23
510210,2022-03-09,-1.86,-4.39,-0.66
510210,2022-09-19,-0.55,-2.47,-5.22
510210,2023-10-23,1.79,2.76,3.86
510210,2024-09-04,-1.75,-2.34,-1.9
510210,2024-09-13,1.2,5.87,35.54
510210,2025-01-03,0.38,-1.15,0.89
510210,2025-01-13,2.21,2.6,3.12
510210,2025-11-24,0.73,1.88,2.3
512380,2019-08-05,-0.21,0.54,3.54
512380,2019-08-06,0.0,0.86,4.32
512380,2019-08-07,1.96,1.96,4.89
512380,2020-02-03,5.21,6.25,9.9
512380,2020-02-04,3.9,5.34,8.42
512380,2020-02-28,4.57,4.96,-0.68
512380,2020-03-16,-3.97,-5.19,-1.73
512380,2020-03-17,-1.03,-2.36,-0.51
512380,2020-03-18,-2.41,2.09,1.05
512380,2020-03-19,0.64,2.97,3.81
512380,2021-03-08,0.49,-0.98,-0.42
512380,2021-03-09,3.64,1.78,1.07
512380,2021-07-27,1.36,3.54,6.19
512380,2022-03-07,-1.99,-3.98,-2.7
512380,2022-03-08,1.09,-6.34,-0.44
512380,2022-03-09,-0.66,-2.13,1.1
512380,2022-04-21,-5.34,-2.2,-1.49
512380,2023-04-24,0.54,1.22,0.23
512380,2023-10-10,0.08,-0.49,-4.66
512380,2023-12-18,-0.18,-0.18,1.06
512380,2024-04-11,0.43,2.04,0.85
512380,2024-04-12,2.05,1.79,2.56
512380,2024-06-11,0.34,0.34,-2.18
512380,2024-07-08,2.09,2.35,2.96
512380,2024-08-28,-0.09,-0.63,-2.71
512380,2024-09-04,-1.81,-2.09,-1.81
512380,2025-01-03,0.16,-1.1,1.02
512380,2025-01-06,0.39,-0.87,1.81
512380,2025-01-13,2.22,2.7,2.94
512560,2017-10-30,-0.6,0.8,1.2
512560,2018-01-16,1.55,1.11,1.11
512560,2018-01-17,2.01,2.46,0.45
512560,2018-01-31,-3.11,-10.44,-10.22
512560,2018-02-01,-8.86,-7.5,-6.82
512560,2018-02-09,3.59,5.38,11.54
512560,2018-05-15,-0.22,-0.44,-2.22
512560,2018-05-28,1.15,-2.08,-5.77
512560,2018-06-05,-1.2,-1.69,-10.36
512560,2018-06-21,0.54,0.54,2.71
512560,2018-08-03,-2.2,0.55,-1.65
512560,2018-08-06,3.4,4.82,1.7
512560,2018-10-08,-5.38,-5.38,-5.11
512560,2018-10-10,-2.49,-5.82,-1.11
512560,2018-10-11,3.69,-3.69,-0.28
512560,2018-10-12,-2.86,-2.86,0.29
512560,2019-03-28,8.1,9.49,4.63
512560,2019-05-07,3.6,3.86,4.37
512560,2019-06-06,1.82,1.04,4.69
512560,2019-08-07,1.26,1.76,5.04
512560,2020-02-04,9.04,8.53,21.71
512560,2020-03-18,0.24,0.24,-2.38
512560,2020-09-07,-4.82,-5.15,1.66
512560,2020-09-08,-3.85,-3.35,0.17
512560,2020-10-23,0.85,-1.02,1.02
512560,2021-01-15,1.36,2.72,-8.17
512560,2021-01-27,-4.4,-6.25,-3.98
512560,2021-01-28,-1.73,-6.34,-3.46
512560,2021-01-29,-2.08,-5.34,-0.3
512560,2021-02-01,-3.42,-4.9,-3.12
512560,2021-02-05,5.96,5.33,3.13
512560,2021-03-08,-4.13,-5.29,-1.49
512560,2021-03-09,0.7,0.0,3.5
512560,2021-03-10,0.53,1.93,2.11
512560,2021-03-11,-1.38,1.38,0.69
512560,2021-03-16,3.5,3.5,8.04
512560,2021-12-20,0.87,0.5,5.07
512560,2022-01-07,-1.52,-3.17,-7.99
